id_analyse,nom_analyse,nom_prenom,nageur_sexe,competition_nom,mois_annee,distance_course,style_nage,round,temps_final,temps_reaction,temps_vol,temps_depart,DISTANCE_FIN_COULEE,LONGUEUR,TEMPS_FIN_COULEE,TEMPS_DE_PASSAGE
1053866,50 Brasse Finale GOLDEN FFN TOUR MARSEILLE 2017,PEDURAND Ganesh,m,GOLDEN FFN TOUR MARSEILLE 2017,2017-03,50,Brasse,Finale,30.08,0.7,1.17,1.8699999999999999,12.52,0,6.06,30.08
1054700,50 Brasse Finale CF 2017 STRASBOURG,GORJAO MOREIRA Martin,m,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,30.08,0.69,0.96,1.65,11.62,0,5.71,30.08
1054705,50 Brasse Finale CF 2017 STRASBOURG,HERVIEU Lucas,m,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,30.09,0.63,0.95,1.58,10.67,0,5.54,30.09
1053566,50 Papillon Series ESC 2016 LIGNANO,MOREAU Sarah,f,ESC 2016 LIGNANO,2016-04,50,Papillon,Series,30.1,0.7,1.06,1.76,9.16,0,4.75,30.1
10549,50 Dos Finale CF 2018 SAINT RAPHAEL,GOURAUD Agathe,f,CF 2018 SAINT RAPHAEL,2018-05,50,Dos,Finale,30.1,0.65,0.88,1.53,12.88,0,7.12,30.1
1053111,50 Papillon Series Francilly,PIERRON Marie,f,Francilly,2015-12,50,Papillon,Series,30.12,0.7,0.94,1.64,10.29,0,5.16,30.12
1054163,50 Papillon Series GOLDEN FFN TOUR 2017 NICE,PIERRON Marie,f,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Papillon,Series,30.13,0.6,0.85,1.45,10.73,0,5.27,30.13
76291,50 Brasse Finale CF 2015 LIMOGES,PERDU Baptiste,m,CF 2015 LIMOGES,2015-03,50,Brasse,Finale,30.14,0.66,1.02,1.6800000000000002,11.97,0,5.89,30.14
76957,50 Dos Finale CF 2015 LIMOGES,LECANU Maelle,f,CF 2015 LIMOGES,2015-03,50,Dos,Finale,30.15,0.57,0.73,1.2999999999999998,13.16,0,7.13,30.15
1051076,50 Brasse Series CHPTS DU CANADA 2015,CALLAIS Quentin,m,CHPTS DU CANADA 2015,2015-08,50,Brasse,Series,30.16,0.7,1.06,1.76,10.80,0,5.34,30.16
10521803,50 Dos Series MN 2023 CANET,CARLOS-BROC Zoe,f,MN 2023 CANET,2023-05,50,Dos,Series,30.17,0.61,0.8,1.4100000000000001,12.12,0,6.39,30.17
1054703,50 Brasse Finale CF 2017 STRASBOURG,BOUTOUIL Samy,m,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,30.17,0.62,1.06,1.6800000000000002,11.54,0,5.58,30.17
10517758,50 Brasse Finale CE 2021 BUDAPEST,HULKKO Ida,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.19,0.63,0.93,1.56,10.56,0,5.05,30.19
10517342,50 Brasse Finale CM 2022 BUDAPEST,TANG Qianting,f,CM 2022 BUDAPEST,2022-06,50,Brasse,Finale,30.21,0.68,0.98,1.6600000000000001,12.85,0,6.16,30.21
10517343,50 Brasse Finale CM 2022 BUDAPEST,ELENDT Anna,f,CM 2022 BUDAPEST,2022-06,50,Brasse,Finale,30.22,0.64,0.96,1.6,11.90,0,5.79,30.22
10517757,50 Brasse Finale CE 2021 BUDAPEST,EFIMOVA Yuliya,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.22,0.68,1.05,1.73,11.21,0,5.82,30.22
1054706,50 Brasse Finale CF 2017 STRASBOURG,COURTEAUX Theo,m,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,30.22,0.62,1.02,1.6400000000000001,10.30,0,4.98,30.22
10517755,50 Brasse Finale CE 2021 BUDAPEST,VASEY Sarah,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.23,0.67,0.91,1.58,11.11,0,5.77,30.23
10555,50 Dos Finale CF 2018 SAINT RAPHAEL,CARO Emma,f,CF 2018 SAINT RAPHAEL,2018-05,50,Dos,Finale,30.23,0.62,0.85,1.47,12.71,0,6.82,30.23
1053670,50 Brasse Series ESC 2016 LIGNANO,BOURSAC CERVERA LORTET Thomas,m,ESC 2016 LIGNANO,2016-04,50,Brasse,Series,30.24,0.7,0.98,1.68,10.92,0,5.48,30.24
1054160,50 Dos Series GOLDEN FFN TOUR 2017 NICE,PICARD Anthony,m,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Dos,Series,30.24,0.6,0.63,1.23,12.07,0,6.46,30.24
10517344,50 Brasse Finale CM 2022 BUDAPEST,JEFIMOVA Eneli,f,CM 2022 BUDAPEST,2022-06,50,Brasse,Finale,30.25,0.66,1.05,1.71,11.45,0,5.7,30.25
10517037,50 Brasse Finale CE 2022 ROME,CLARK Imogen,f,CE 2022 ROME,2022-08,50,Brasse,Finale,30.31,0.62,0.96,1.58,11.78,0,5.71,30.31
10517759,50 Brasse Finale CE 2021 BUDAPEST,HANSSON Sophie,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.31,0.7,1.04,1.74,12.49,0,6.18,30.31
76956,50 Dos Finale CF 2015 LIMOGES,OUENNICHE Rim,f,CF 2015 LIMOGES,2015-03,50,Dos,Finale,30.31,0.72,0.96,1.68,13.03,0,7.4,30.31
10519380,50 Brasse Series MARE NOSTRUM MONACO 2019,PALFRAY Leo,m,MARE NOSTRUM MONACO 2019,2019-06,50,Brasse,Series,30.34,0.7,1.06,1.76,12.87,0,6.45,30.34
1054701,50 Brasse Finale CF 2017 STRASBOURG,GROMADA Sebastien,m,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,30.34,0.66,1.01,1.67,12.36,0,6,30.34
10517754,50 Brasse Finale CE 2021 BUDAPEST,CASTIGLIONI Arianna,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.35,0.63,0.94,1.5699999999999998,10.92,0,5.57,30.35
10520524,50 Brasse Series CF 2020 SAINT-RAPHAEL,PALFRAY Leo,m,CF 2020 SAINT-RAPHAEL,2020-12,50,Brasse,Series,30.37,0.59,1.02,1.6099999999999999,12.29,0,5.95,30.37
761957,50 Dos Finale CF 2015 LIMOGES,SAVARIAU Laura,f,CF 2015 LIMOGES,2015-03,50,Dos,Finale,30.37,0.61,0.73,1.3399999999999999,12.54,0,6.53,30.37
1054471,50 Dos Finale CF 2017 STRASBOURG,BOTAS Salome,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,30.38,0.58,0.75,1.33,14.71,0,7.5,30.38
10517345,50 Brasse Finale CM 2022 BUDAPEST,KING Lily,f,CM 2022 BUDAPEST,2022-06,50,Brasse,Finale,30.4,0.64,0.95,1.5899999999999999,11.54,0,5.74,30.4
1054481,50 Dos Finale CF 2017 STRASBOURG,PODEVIN Anais,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,30.41,0.64,0.72,1.3599999999999999,11.59,0,6.39,30.41
1054468,50 Dos Finale CF 2017 STRASBOURG,HERTHE Alexe,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,30.42,0.6,0.74,1.3399999999999999,13.85,0,7.34,30.42
763288,50 Papillon Series GOLDEN FFN TOUR NICE,PIERRON Marie,f,GOLDEN FFN TOUR NICE,2016-01,50,Papillon,Series,30.43,0.7,0.97,1.67,11.15,0,5.65,30.43
10517346,50 Brasse Finale CM 2022 BUDAPEST,ALVES DA CONCEICAO Jhennifer,f,CM 2022 BUDAPEST,2022-06,50,Brasse,Finale,30.45,0.64,0.9,1.54,9.69,0,4.94,30.45
1054466,50 Dos Finale CF 2017 STRASBOURG,REMBERT Eleonore,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,30.45,0.54,0.74,1.28,14.73,0,7.76,30.45
83161,50 Dos Finale CFJ 2023 CHARTRES,CALECKI Emma,f,CFJ 2023 CHARTRES,2023-04,50,Dos,Finale,30.48,0.61,0.78,1.3900000000000001,13.31,0,6.95,30.48
1053649,50 Papillon Series ESC 2016 LIGNANO,CATTEAU Madelon,f,ESC 2016 LIGNANO,2016-04,50,Papillon,Series,30.51,0.7,0.97,1.67,8.95,0,4.58,30.51
1054469,50 Dos Finale CF 2017 STRASBOURG,DEACAL Mallaury,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,30.56,0.6,0.73,1.33,12.64,0,6.75,30.56
1053870,50 Brasse Series GOLDEN FFN TOUR MARSEILLE 2017,LOTH Matthias,m,GOLDEN FFN TOUR MARSEILLE 2017,2017-03,50,Brasse,Series,30.59,0.7,1.03,1.73,13.71,0,6.68,30.59
763256,50 Nage Libre Series GOLDEN FFN TOUR NICE,D'AGOSTINO Lea,f,GOLDEN FFN TOUR NICE,2016-01,50,Nage Libre,Series,30.64,0.7,0.97,1.67,8.20,0,4.43,30.64
1053620,50 Brasse Series ESC 2016 LIGNANO,AITKACI Carl,m,ESC 2016 LIGNANO,2016-04,50,Brasse,Series,30.65,0.7,1.11,1.81,11.10,0,5.67,30.65
763120,50 Dos Series GOLDEN FFN TOUR NICE,WATTEL Marie,f,GOLDEN FFN TOUR NICE,2016-01,50,Dos,Series,30.69,0.7,0.76,1.46,13.59,0,7.33,30.69
10517753,50 Brasse Finale CE 2021 BUDAPEST,KIVIRINTA Veera,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.72,0.69,0.96,1.65,10.81,0,5.31,30.72
1052979,50 Dos Finale Francilly,DEACAL Mallaury,f,Francilly,2015-12,50,Dos,Finale,30.72,0.7,0.86,1.56,13.80,0,7.62,30.72
1053522,50 Dos Series CFR 2016 SAINT ETIENNE,DEACAL Mallaury,f,CFR 2016 SAINT ETIENNE,2016-05,50,Dos,Series,30.72,0.7,0.79,1.49,11.76,0,6.54,30.72
10553,50 Dos Finale CF 2018 SAINT RAPHAEL,NECTOUX Marine,f,CF 2018 SAINT RAPHAEL,2018-05,50,Dos,Finale,30.72,0.73,0.95,1.68,11.58,0,6.9,30.72
1054467,50 Dos Finale CF 2017 STRASBOURG,CHAPELET Jeanne,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,30.73,0.61,0.86,1.47,14.70,0,7.86,30.73
10517760,50 Brasse Finale CE 2021 BUDAPEST,BELONOGOFF Tatiana,f,CE 2021 BUDAPEST,2021-05,50,Brasse,Finale,30.77,0.71,1.02,1.73,12.56,0,6.29,30.77
1053856,50 Brasse Series GOLDEN FFN TOUR MARSEILLE 2017,GROUSSET Maxime,m,GOLDEN FFN TOUR MARSEILLE 2017,2017-03,50,Brasse,Series,30.79,0.7,1.14,1.8399999999999999,15.00,0,7.13,30.79
1054245,50 Dos Finale GOLDEN FFN TOUR 2017 NICE,AUBRY Alice,f,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Dos,Finale,30.81,0.4,0.65,1.05,11.46,0,6.09,30.81
10522768,50 Brasse Series CF 2023 RENNES,BONNET Charlotte,f,CF 2023 RENNES,2023-06,50,Brasse,Series,30.82,0.68,0.94,1.62,12.18,0,6.04,30.82
76368,50 Brasse Finale CF 2015 LIMOGES,BOURSAC CERVERA LORTET Thomas,m,CF 2015 LIMOGES,2015-03,50,Brasse,Finale,30.83,0.67,1.07,1.7400000000000002,11.21,0,5.79,30.83
83167,50 Dos Finale CFJ 2023 CHARTRES,CAGNARD Elsa,f,CFJ 2023 CHARTRES,2023-04,50,Dos,Finale,30.87,0.61,0.66,1.27,13.94,0,7.34,30.87
10518597,50 Brasse Finale GFT 2021 MARSEILLE,METZ Rosey,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Finale,30.9,0.6,0.87,1.47,12.28,0,6.04,30.9
1053525,50 Dos Series ESC 2016 LIGNANO,COCCORDANO Aubin,m,ESC 2016 LIGNANO,2016-04,50,Dos,Series,30.91,0.7,0.87,1.5699999999999998,12.38,0,6.89,30.91
10520523,50 Dos Finale CF 2020 SAINT-RAPHAEL,SUQUET Emmie,f,CF 2020 SAINT-RAPHAEL,2020-12,50,Dos,Finale,30.92,0.83,0.98,1.81,13.47,0,7.47,30.92
1054250,50 Dos Finale GOLDEN FFN TOUR 2017 NICE,DEACAL Mallaury,f,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Dos,Finale,30.98,0.4,0.47,0.87,10.85,0,5.81,30.98
1054396,50 Papillon Series GOLDEN FFN TOUR 2017 AMIENS,PIERRON Marie,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Papillon,Series,30.99,0.75,0.97,1.72,11.25,0,5.96,30.99
10520522,50 Dos Series CF 2020 SAINT-RAPHAEL,SUQUET Emmie,f,CF 2020 SAINT-RAPHAEL,2020-12,50,Dos,Series,31.0,0.79,0.91,1.7000000000000002,13.30,0,7.58,31
1054390,50 Brasse Series GOLDEN FFN TOUR 2017 AMIENS,JACQUOT Raphael,m,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Brasse,Series,31.0,0.74,1.01,1.75,10.85,0,5.67,31
762457,50 Dos Series CF 2016 MONTPELLIER,DEACAL Mallaury,f,CF 2016 MONTPELLIER,2016-03,50,Dos,Series,31.03,0.61,0.76,1.37,12.77,0,7.09,31.03
1054397,50 Papillon Series GOLDEN FFN TOUR 2017 AMIENS,TOUSSAINT Jessica,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Papillon,Series,31.06,0.71,1.02,1.73,9.31,0,4.91,31.06
1054399,50 Dos Finale GOLDEN FFN TOUR 2017 AMIENS,DEACAL Mallaury,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Dos,Finale,31.07,0.7,0.75,1.45,12.70,0,7.16,31.07
1054322,50 Brasse Series GOLDEN FFN TOUR 2017 MARSEILLE,JACQUOT Raphael,m,GOLDEN FFN TOUR 2017 MARSEILLE,2017-03,50,Brasse,Series,31.08,0.7,1.01,1.71,10.61,0,5.58,31.08
83166,50 Dos Finale CFJ 2023 CHARTRES,BOHLER Alicia,f,CFJ 2023 CHARTRES,2023-04,50,Dos,Finale,31.08,0.54,0.74,1.28,11.54,0,6.37,31.08
1054470,50 Dos Finale CF 2017 STRASBOURG,ROYER VIEL Lea,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,31.09,0.6,0.68,1.28,12.96,0,7.36,31.09
763302,50 Dos Series Golden FFN Tour Marseille,DEACAL Mallaury,f,Golden FFN Tour Marseille,2016-03,50,Dos,Series,31.1,0.7,0.83,1.5299999999999998,11.71,0,6.54,31.1
1054465,50 Dos Finale CF 2017 STRASBOURG,BOUQUEREL Blandine,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,31.14,0.59,0.75,1.3399999999999999,10.39,0,5.75,31.14
1054472,50 Dos Finale CF 2017 STRASBOURG,RODRIGUEZ Ilona,f,CF 2017 STRASBOURG,2017-05,50,Dos,Finale,31.15,0.61,0.97,1.58,12.54,0,7.46,31.15
10522770,50 Brasse Finale CF 2023 RENNES,BONNET Charlotte,f,CF 2023 RENNES,2023-06,50,Brasse,Finale,31.17,0.7,0.92,1.62,11.62,0,5.75,31.17
1054308,50 Brasse Finale GOLDEN FFN TOUR 2017 NICE,JACQUOT Raphael,m,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Brasse,Finale,31.17,0.71,0.95,1.66,9.58,0,4.93,31.17
1054180,50 Dos Series GOLDEN FFN TOUR 2017 NICE,DEACAL Mallaury,f,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Dos,Series,31.18,0.4,0.49,0.89,11.79,0,6.4,31.18
1054398,50 Dos Finale GOLDEN FFN TOUR 2017 AMIENS,CABON Lean,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Dos,Finale,31.18,0.7,0.86,1.56,10.89,0,5.82,31.18
1054325,50 Papillon Series GOLDEN FFN TOUR 2017 MARSEILLE,DEACAL Mallaury,f,GOLDEN FFN TOUR 2017 MARSEILLE,2017-03,50,Papillon,Series,31.22,0.7,0.97,1.67,10.96,0,5.5,31.22
763167,50 Dos Finale Golden FFN Tour Marseille,DEACAL Mallaury,f,Golden FFN Tour Marseille,2016-03,50,Dos,Finale,31.23,0.7,0.85,1.5499999999999998,11.53,0,6.48,31.23
76954,50 Dos Finale CF 2015 LIMOGES,ROYER VIEL Lea,f,CF 2015 LIMOGES,2015-03,50,Dos,Finale,31.26,0.67,0.75,1.42,9.92,0,5.55,31.26
10518965,50 Brasse Finale GFT 2021 NICE,GASPARD Florine,f,GFT 2021 NICE,2021-02,50,Brasse,Finale,31.29,0.6,0.8,1.4,10.37,0,5.33,31.29
763260,50 Dos Series GOLDEN FFN TOUR NICE,DEACAL Mallaury,f,GOLDEN FFN TOUR NICE,2016-01,50,Dos,Series,31.29,0.7,0.89,1.5899999999999999,13.32,0,7.36,31.29
1054330,50 Dos Series GOLDEN FFN TOUR 2017 MARSEILLE,AUBRY Alice,f,GOLDEN FFN TOUR 2017 MARSEILLE,2017-03,50,Dos,Series,31.37,0.63,0.87,1.5,14.41,0,7.77,31.37
10518967,50 Brasse Finale GFT 2021 NICE,METZ Rosey,f,GFT 2021 NICE,2021-02,50,Brasse,Finale,31.4,0.6,0.91,1.51,11.52,0,5.72,31.4
763259,50 Dos Finale GOLDEN FFN TOUR NICE,DEACAL Mallaury,f,GOLDEN FFN TOUR NICE,2016-01,50,Dos,Finale,31.44,0.7,0.82,1.52,12.23,0,6.84,31.44
76955,50 Dos Finale CF 2015 LIMOGES,MAILLE Ilona,f,CF 2015 LIMOGES,2015-03,50,Dos,Finale,31.47,0.68,0.72,1.4,9.12,0,5.28,31.47
1053527,50 Dos Series ESC 2016 LIGNANO,DUHAMEL Cyrielle,f,ESC 2016 LIGNANO,2016-04,50,Dos,Series,31.48,0.7,0.77,1.47,8.70,0,5.15,31.48
1054331,50 Dos Series GOLDEN FFN TOUR 2017 MARSEILLE,DEACAL Mallaury,f,GOLDEN FFN TOUR 2017 MARSEILLE,2017-03,50,Dos,Series,31.48,0.67,0.76,1.4300000000000002,13.11,0,7.55,31.48
1053199,50 Dos Series Francilly,DEACAL Mallaury,f,Francilly,2015-12,50,Dos,Series,31.5,0.7,0.8,1.5,12.16,0,7.02,31.5
10518595,50 Brasse Finale GFT 2021 MARSEILLE,MAMIE' Lisa,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Finale,31.52,0.6,0.88,1.48,12.25,0,6.28,31.52
10520842,50 Brasse Finale CF 2019 RENNES,DEBERGHES Fanny,f,CF 2019 RENNES,2019-04,50,Brasse,Finale,31.54,0.77,1.13,1.9,11.03,0,5.98,31.54
10513688,50 Dos Series OPEN DE FRANCE CHARTRES 2018,FABRE Margaux,f,OPEN DE FRANCE CHARTRES 2018,2018-07,50,Dos,Series,31.55,0.69,0.94,1.63,14.18,0,7.93,31.55
1053600,50 Dos Series ESC 2016 LIGNANO,LEFEBVRE Louise,f,ESC 2016 LIGNANO,2016-04,50,Dos,Series,31.56,0.7,0.85,1.5499999999999998,9.49,0,5.41,31.56
10522771,50 Brasse Finale CF 2023 RENNES,DELMAS Justine,f,CF 2023 RENNES,2023-06,50,Brasse,Finale,31.57,0.72,0.99,1.71,10.75,0,5.79,31.57
10521136,50 Brasse Finale CEJ 2022 BUCAREST,DELMAS Justine,f,CEJ 2022 BUCAREST,2022-07,50,Brasse,Finale,31.59,0.63,0.89,1.52,10.78,0,5.62,31.59
1054166,50 Dos Series GOLDEN FFN TOUR 2017 NICE,PIERRON Marie,f,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Dos,Series,31.59,0.5,0.67,1.17,11.99,0,6.6,31.59
1054394,50 Dos Series GOLDEN FFN TOUR 2017 AMIENS,DEACAL Mallaury,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Dos,Series,31.59,0.7,0.78,1.48,12.45,0,7.12,31.59
10520891,50 Brasse Series CF 2019 RENNES,DEBERGHES Fanny,f,CF 2019 RENNES,2019-04,50,Brasse,Series,31.62,0.71,1.08,1.79,11.68,0,6.25,31.62
10513912,50 Brasse Finale CF 2018 SAINT RAPHAEL,DEBERGHES Fanny,f,CF 2018 SAINT RAPHAEL,2018-05,50,Brasse,Finale,31.66,0.68,1.06,1.7400000000000002,11.39,0,5.99,31.66
76453,50 Brasse Finale CF 2015 LIMOGES,BONNET Charlotte,f,CF 2015 LIMOGES,2015-03,50,Brasse,Finale,31.66,0.66,0.94,1.6,11.87,0,6.06,31.66
10516063,50 Brasse Finale CF 2021 MONTPELLIER,DELMAS Justine,f,CF 2021 MONTPELLIER,2021-12,50,Brasse,Finale,31.69,0.72,0.95,1.67,10.98,0,5.89,31.69
10518598,50 Brasse Finale GFT 2021 MARSEILLE,TETEREVKOVA Kotryna,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Finale,31.69,0.6,0.88,1.48,11.51,0,6,31.69
10521113,50 Brasse Demi-finale CEJ 2022 BUCAREST,DELMAS Justine,f,CEJ 2022 BUCAREST,2022-07,50,Brasse,Demi-finale,31.71,0.71,0.95,1.66,11.46,0,6.06,31.71
10515448,50 Brasse Finale CF 2022 LIMOGES,DELMAS Justine,f,CF 2022 LIMOGES,2022-04,50,Brasse,Finale,31.72,0.72,0.93,1.65,10.94,0,5.8,31.72
10521611,50 Brasse Demi-finale GFT 2023 NICE,DELMAS Justine,f,GFT 2023 NICE,2023-03,50,Brasse,Demi-finale,31.72,0.71,1.02,1.73,10.87,0,5.85,31.72
76454,50 Brasse Finale CF 2015 LIMOGES,DEBERGHES Fanny,f,CF 2015 LIMOGES,2015-03,50,Brasse,Finale,31.73,0.71,1.03,1.74,11.21,0,6.03,31.73
1054255,50 Dos Finale GOLDEN FFN TOUR 2017 NICE,PIERRON Marie,f,GOLDEN FFN TOUR 2017 NICE,2017-02,50,Dos,Finale,31.74,0.4,0.57,0.97,12.41,0,6.75,31.74
1055157,50 Brasse Finale CF 2017 STRASBOURG,GALLEGO Solene,f,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,31.74,0.61,0.98,1.5899999999999999,11.69,0,5.97,31.74
1054395,50 Dos Series GOLDEN FFN TOUR 2017 AMIENS,PIERRON Marie,f,GOLDEN FFN TOUR 2017 AMIENS,2017-04,50,Dos,Series,31.76,0.7,0.88,1.58,10.78,0,6.13,31.76
105128,50 Brasse Series CF 2018 SAINT RAPHAEL,DEBERGHES Fanny,f,CF 2018 SAINT RAPHAEL,2018-05,50,Brasse,Series,31.79,0.68,1.03,1.71,11.70,0,6.07,31.79
10514713,50 Brasse Series CE 2018 GLASGOW,DEBERGHES Fanny,f,CE 2018 GLASGOW,2018-08,50,Brasse,Series,31.8,0.73,1.09,1.82,11.53,0,6.11,31.8
10516587,50 Brasse Finale CF 2021 CHARTRES,DEBERGHES Fanny,f,CF 2021 CHARTRES,2021-06,50,Brasse,Finale,31.8,0.67,1.02,1.69,12.25,0,6.5,31.8
1055160,50 Brasse Finale CF 2017 STRASBOURG,DEBERGHES Fanny,f,CF 2017 STRASBOURG,2017-05,50,Brasse,Finale,31.8,0.68,1.0,1.6800000000000002,10.59,0,5.69,31.8
848,50 Brasse Series CEJ 2023 BELGRADE,DELMAS Justine,f,CEJ 2023 BELGRADE,2023-07,50,Brasse,Series,31.8,0.74,1.06,1.8,11.50,0,6.27,31.8
10516053,50 Brasse Series CF 2021 MONTPELLIER,DELMAS Justine,f,CF 2021 MONTPELLIER,2021-12,50,Brasse,Series,31.83,0.73,0.99,1.72,11.42,0,6.22,31.83
10520571,50 Brasse Finale CF 2020 SAINT-RAPHAEL,DEBERGHES Fanny,f,CF 2020 SAINT-RAPHAEL,2020-12,50,Brasse,Finale,31.83,0.67,1.06,1.73,11.25,0,6.11,31.83
10520843,50 Brasse Finale CF 2019 RENNES,GALLEGO Solene,f,CF 2019 RENNES,2019-04,50,Brasse,Finale,31.84,0.63,0.97,1.6,11.20,0,5.81,31.84
10521623,50 Brasse Finale GFT 2023 NICE,DELMAS Justine,f,GFT 2023 NICE,2023-03,50,Brasse,Finale,31.87,0.71,1.0,1.71,11.23,0,5.96,31.87
8422,50 Brasse Demi-finale CEJ 2023 BELGRADE,DELMAS Justine,f,CEJ 2023 BELGRADE,2023-07,50,Brasse,Demi-finale,31.87,0.78,1.08,1.86,11.03,0,5.9,31.87
10518579,50 Brasse Series GFT 2021 MARSEILLE,DELMAS Justine,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Series,31.89,0.6,0.82,1.42,10.91,0,5.84,31.89
10518596,50 Brasse Finale GFT 2021 MARSEILLE,DELMAS Justine,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Finale,31.89,0.6,0.82,1.42,10.92,0,5.79,31.89
10518968,50 Brasse Finale GFT 2021 NICE,MAMIE' Lisa,f,GFT 2021 NICE,2021-02,50,Brasse,Finale,31.89,0.6,0.88,1.48,10.96,0,5.73,31.89
10520253,50 Brasse Series CF 2022 AMIENS,DELMAS Justine,f,CF 2022 AMIENS,2022-07,50,Brasse,Series,31.89,0.7,0.98,1.68,11.45,0,6.35,31.89
10521602,50 Brasse Quart de finale GFT 2023 NICE,DELMAS Justine,f,GFT 2023 NICE,2023-03,50,Brasse,Quart de finale,31.9,0.72,1.04,1.76,11.03,0,5.91,31.9
10518600,50 Brasse Finale GFT 2021 MARSEILLE,SCHOUTEN Tes,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Finale,31.91,0.6,0.92,1.52,11.13,0,5.78,31.91
10518580,50 Brasse Series GFT 2021 MARSEILLE,GALLEGO Solene,f,GFT 2021 MARSEILLE,2021-03,50,Brasse,Series,31.92,0.6,0.94,1.54,12.18,0,6.09,31.92
10521097,50 Brasse Series CEJ 2022 BUCAREST,DELMAS Justine,f,CEJ 2022 BUCAREST,2022-07,50,Brasse,Series,31.92,0.67,0.97,1.6400000000000001,10.57,0,5.72,31.92
1053198,50 Dos Series Francilly,DAUBA Camille,f,Francilly,2015-12,50,Dos,Series,31.92,0.7,0.78,1.48,13.66,0,7.92,31.92
1053602,50 Dos Series ESC 2016 LIGNANO,CLUSMAN Jean Baptiste,m,ESC 2016 LIGNANO,2016-04,50,Dos,Series,31.93,0.7,0.8,1.5,9.92,0,5.78,31.93
10518962,50 Brasse Finale GFT 2021 NICE,DEBERGHES Fanny,f,GFT 2021 NICE,2021-02,50,Brasse,Finale,31.94,0.6,0.94,1.54,12.21,0,6.35,31.94
10522769,50 Brasse Series CF 2023 RENNES,DELMAS Justine,f,CF 2023 RENNES,2023-06,50,Brasse,Series,31.95,0.73,1.0,1.73,11.45,0,6.33,31.95
762849,50 Brasse Series CF 2016 MONTPELLIER,DEBERGHES Fanny,f,CF 2016 MONTPELLIER,2016-03,50,Brasse,Series,31.97,0.65,0.97,1.62,11.12,0,5.97,31.97
10520546,50 Brasse Series CF 2020 SAINT-RAPHAEL,DELMAS Justine,f,CF 2020 SAINT-RAPHAEL,2020-12,50,Brasse,Series,32.0,0.73,0.9,1.63,10.84,0,5.76,32
763296,50 Brasse Finale GOLDEN FFN TOUR NICE,JACQUOT Raphael,m,GOLDEN FFN TOUR NICE,2016-01,50,Brasse,Finale,32.0,0.7,0.99,1.69,10.91,0,5.73,32
10518966,50 Brasse Finale GFT 2021 NICE,STEIGER Jessica,f,GFT 2021 NICE,2021-02,50,Brasse,Finale,32.01,0.6,0.82,1.42,12.30,0,6.3,32.01
10520572,50 Brasse Finale CF 2020 SAINT-RAPHAEL,DELMAS Justine,f,CF 2020 SAINT-RAPHAEL,2020-12,50,Brasse,Finale,32.04,0.74,0.94,1.68,10.29,0,5.53,32.04
10520161,50 Brasse Finale MN 2022 CANET,BLANCHETIERE Adele,f,MN 2022 CANET,2022-05,50,Brasse,Finale,32.05,0.7,0.93,1.63,11.55,0,6.15,32.05
763294,50 Brasse Series GOLDEN FFN TOUR NICE,JACQUOT Raphael,m,GOLDEN FFN TOUR NICE,2016-01,50,Brasse,Series,32.05,0.7,1.01,1.71,11.30,0,5.93,32.05
